时间,左转速(RPM),左水温(℃),左油压(MPa),左齿轮箱油压(MPa),左齿轮箱油温(℃),左推进累计时间(H),左推进电池电压(V),右转速(RPM),右水温(℃),右油压(MPa),右齿轮箱油压(MPa),右齿轮箱油温(℃),右推进累计时间(H),右推进电池电压(V),发电机转速(RPM),主配电压(V),发电机电压(V),发电机频率(Hz),发电机滑油压力(MPA),发电机滑油温度(℃),发电机冷却水温(℃),发电机电池电压(V),发电机负荷(%),发电机累计时间(H),发电机进气温度(℃),发电机瞬时油耗(L),发电机累计油耗(L),船舶横倾(度),船舶纵倾(度),船舶吃水(M),甲板温度(℃),机舱温度(℃),左艉轴温度(℃),右艉轴温度(℃),油舱液位(M),剩余燃油体积(M3),剩余燃油重量(T),速度(节),GPS1经度(mm),GPS1纬度(mm)
05:09:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.47,6.27,0.12,112.41,29.74
05:09:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.47,6.27,0.07,112.41,29.74
05:09:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.47,6.27,0.27,112.41,29.74
05:09:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.05,112.41,29.74
05:09:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.05,112.41,29.74
05:09:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.05,112.41,29.74
05:10:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.10,112.41,29.74
05:10:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.09,112.41,29.74
05:10:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.07,112.41,29.74
05:10:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.13,112.41,29.74
05:10:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.10,112.41,29.74
05:10:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.01,112.41,29.74
05:10:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.08,112.41,29.74
05:10:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.06,112.41,29.74
05:10:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.25,0.12,112.41,29.74
05:10:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.97,7.45,6.25,0.14,112.41,29.74
05:10:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.25,0.02,112.41,29.74
05:10:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.60,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.06,112.41,29.74
05:11:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.26,0.05,112.41,29.74
05:11:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.97,7.45,6.25,0.10,112.41,29.74
05:11:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.25,0.02,112.41,29.74
05:11:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.02,112.41,29.74
05:11:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.18,112.41,29.74
05:11:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.11,112.41,29.74
05:11:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.26,0.13,112.41,29.74
05:11:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.16,112.41,29.74
05:11:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.47,6.27,0.10,112.41,29.74
05:11:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.17,112.41,29.74
05:11:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.27,112.41,29.74
05:11:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.46,6.27,0.16,112.41,29.74
05:12:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.04,112.41,29.74
05:12:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.09,112.41,29.74
05:12:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.04,112.41,29.74
05:12:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.10,112.41,29.74
05:12:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.08,112.41,29.74
05:12:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.12,112.41,29.74
05:12:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.10,112.41,29.74
05:12:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.08,112.41,29.74
05:12:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.07,112.41,29.74
05:12:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.02,112.41,29.74
05:12:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.07,112.41,29.74
05:12:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.13,112.41,29.74
05:13:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.13,112.41,29.74
05:13:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.16,112.41,29.74
05:13:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.05,112.41,29.74
05:13:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.17,112.41,29.74
05:13:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.47,6.27,0.09,112.41,29.74
05:13:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.07,112.41,29.74
05:13:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.06,112.41,29.74
05:13:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.26,0.13,112.41,29.74
05:13:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.03,112.41,29.74
05:13:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.26,0.10,112.41,29.74
05:13:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.10,112.41,29.74
05:13:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.15,112.41,29.74
05:14:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.11,112.41,29.74
05:14:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.14,112.41,29.74
05:14:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.05,112.41,29.74
05:14:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.45,6.26,0.11,112.41,29.74
05:14:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.01,112.41,29.74
05:14:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.05,112.41,29.74
05:14:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.45,6.25,0.02,112.41,29.74
05:14:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.23,112.41,29.74
05:14:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.97,7.45,6.25,0.20,112.41,29.74
05:14:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.25,0.19,112.41,29.74
05:14:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.17,112.41,29.74
05:14:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.45,6.26,0.21,112.41,29.74
05:15:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.13,112.41,29.74
05:15:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.16,112.41,29.74
05:15:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.20,112.41,29.74
05:15:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.19,112.41,29.74
05:15:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.97,7.45,6.25,0.01,112.41,29.74
05:15:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.10,112.41,29.74
05:15:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.40,26.40,0.98,7.46,6.26,0.14,112.41,29.74
05:15:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.11,112.41,29.74
05:15:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.45,6.25,0.13,112.41,29.74
05:15:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.26,112.41,29.74
05:15:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.31,29.00,27.40,26.50,26.50,0.98,7.46,6.26,0.25,112.41,29.74
05:15:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.75,1.30,29.00,27.40,26.50,26.50,0.98,7.47,6.27,0.21,112.41,29.74
05:16:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5662.00,0.00,0.00,1781.00,-0.75,-0.47,1.30,29.00,27.40,26.50,26.50,0.98,7.47,6.27,0.14,112.41,29.74
